beta,gamma,yearly_I
3,-170,58066.963702691224
3,-169,58064.61128161537
3,-168,58062.23136409797
3,-167,58059.82467508502
3,-166,58057.39194767718
3,-165,58054.93392290688
3,-164,58052.451349512245
3,-163,58049.94498370919
3,-162,58047.41558896105
3,-161,58044.863935745896
3,-160,58042.29080132212
3,-159,58039.6969694912
3,-158,58037.083230359654
3,-157,58034.45038009765
3,-156,58031.79922069685
3,-155,58029.13055972618
3,-154,58026.445210085505
3,-153,58023.7439897585
3,-152,58021.02772156284
3,-151,58018.29723290026
3,-150,58015.55335550409
3,-149,58012.79692518586
3,-148,58010.02878158099
3,-147,58007.249767892856
3,-146,58004.46073063595
3,-145,58001.66251937807
3,-144,57998.85598648132
3,-143,57996.04198684301
3,-142,57993.22137763456
3,-141,57990.3950180409
3,-140,57987.56376899849
3,-139,57984.72849293339
3,-138,57981.89005349788
3,-137,57979.04931530836
3,-136,57976.20714368102
3,-135,57973.364404369044
3,-134,57970.521963298175
3,-133,57967.68068630356
3,-132,57964.84143886584
3,-131,57962.00508584712
3,-130,57959.17249122807
3,-129,57956.344517844474
3,-128,57953.52202712436
3,-127,57950.705878825764
3,-126,57947.896930774725
3,-125,57945.09603860405
3,-124,57942.30405549269
3,-123,57939.521831905615
3,-122,57936.75021533523
3,-121,57933.990050042674
3,-120,57931.24217680104
3,-119,57928.50743263919
3,-118,57925.78665058674
3,-117,57923.080659420135
3,-116,57920.39028341051
3,-115,57917.71634207251
3,-114,57915.0596499146
3,-113,57912.4210161909
3,-112,57909.801244654846
3,-111,57907.20113331413
3,-110,57904.62147418793
3,-109,57902.06305306536
3,-108,57899.52664926636
3,-107,57897.013035403994
3,-106,57894.52297714951
3,-105,57892.057232998726
3,-104,57889.61655404112
3,-103,57887.201683731255
3,-102,57884.813357661915
3,-101,57882.45230334046
3,-100,57880.11923996682
3,-99,57877.81487821476
3,-98,57875.53992001522
3,-97,57873.295058342424
3,-96,57871.08097700301
3,-95,57868.89835042766
3,-94,57866.74784346547
3,-93,57864.63011118172
3,-92,57862.545798658335
3,-91,57860.49554079686
3,-90,57858.47996212586
3,-89,57856.49967661008
3,-88,57854.555287463656
3,-87,57852.64738696638
3,-86,57850.77655628321
3,-85,57848.943365287305
3,-84,57847.14837238639
3,-83,57845.39212435271
3,-82,57843.675156156336
3,-81,57841.997990802636
3,-80,57840.361139172244
3,-79,57838.765099866025
3,-78,57837.210359053075
3,-77,57835.69739032243
3,-76,57834.22665453907
3,-75,57832.79859970347
3,-74,57831.41366081477
3,-73,57830.07225973894
3,-72,57828.77480507962
3,-71,57827.52169205411
3,-70,57826.313302372815
3,-69,57825.150004122865
3,-68,57824.03215165615
3,-67,57822.96008548157
3,-66,57821.93413216065
3,-65,57820.95460420878
3,-64,57820.02179999964
3,-63,57819.136003674525
3,-62,57818.29748505541
3,-61,57817.50649956339
3,-60,57816.76328814017
3,-59,57816.06807717512
3,-58,57815.42107843636
3,-57,57814.8224890059
3,-56,57814.272491219934
3,-55,57813.771252612954
3,-54,57813.31892586731
3,-53,57812.915648766
3,-52,57812.561544151096
3,-51,57812.256719886376
3,-50,57812.00126882424
3,-49,57811.795268777554
3,-48,57811.638782495946
3,-47,57811.53185764657
3,-46,57811.47452679987
3,-45,57811.46680741936
3,-44,57811.50870185637
3,-43,57811.60019734952
3,-42,57811.74126602836
3,-41,57811.931864922095
3,-40,57812.17193597232
3,-39,57812.46140605111
3,-38,57812.80018698312
3,-37,57813.188175572315
3,-36,57813.62525363366
3,-35,57814.111288028944
3,-34,57814.646130707464
3,-33,57815.22961875088
3,-32,57815.861574423005
3,-31,57816.541805224166
3,-30,57817.27010394938
3,-29,57818.04624875167
3,-28,57818.87000321019
3,-27,57819.74111640104
3,-26,57820.65932297476
3,-25,57821.62434323676
3,-24,57822.635883232586
3,-23,57823.69363483724
3,-22,57824.7972758494
3,-21,57825.94647008925
3,-20,57827.14086750125
3,-19,57828.38010426017
3,-18,57829.66380288268
3,-17,57830.99157234164
3,-16,57832.36300818557
3,-15,57833.77769266197
3,-14,57835.235194844114
3,-13,57836.73507076283
3,-12,57838.27686354131
3,-11,57839.86010353446
3,-10,57841.48430847224
3,-9,57843.14898360592
3,-8,57844.85362185936
3,-7,57846.59770398332
3,-6,57848.38069871344
3,-5,57850.20206293223
3,-4,57852.061241834504
3,-3,57853.95766909637
3,-2,57855.89076704776
3,-1,57857.85994684826
3,0,57859.86460866662
3,1,57861.904141863444
3,2,57863.97792517713
3,3,57866.085326913315
3,4,57868.225705136916
3,5,57870.398407868
3,6,57872.60277328018
3,7,57874.83812990261
3,8,57877.10379682381
3,9,57879.399083899785
3,10,57881.72329196389
3,11,57884.07571303971
3,12,57886.45563055705
3,13,57888.86231957007
3,14,57891.295046977844
3,15,57893.75307174822
3,16,57896.23564514283
3,17,57898.74201094583
3,18,57901.27140569396
3,19,57903.82305890914
3,20,57906.396193333
3,21,57908.99002516378
3,22,57911.603764295396
3,23,57914.23661455739
3,24,57916.88777395815
3,25,57919.55643492889
3,26,57922.24178456952
3,27,57924.943004896624
3,28,57927.6592730922
3,29,57930.38976175474
3,30,57933.13363915097
3,31,57935.890069469206
3,32,57938.65821307405
3,33,57941.43722676217
3,34,57944.226264019075
3,35,57947.02447527698
3,36,57949.83100817367
3,37,57952.64500781203
3,38,57955.465617020476
3,39,57958.29197661411
3,40,57961.12322565655
3,41,57963.958501721645
3,42,57966.79694115705
3,43,57969.63767934665
3,44,57972.479850973985
3,45,57975.322590286014
3,46,57978.16503135686
3,47,57981.00630835141
3,48,57983.84555578915
3,49,57986.68190880783
3,50,57989.51450342699
3,51,57992.34247681052
3,52,57995.16496753065
3,53,57997.98111582933
3,54,58000.790063880275
3,55,58003.59095605093
3,56,58006.38293916233
3,57,58009.16516274933
3,58,58011.93677931986
3,59,58014.69694461239
3,60,58017.44481785399
3,61,58020.17956201578
3,62,58022.900344068286
3,63,58025.60633523488
3,64,58028.296711244504
3,65,58030.970652582415
3,66,58033.627344740366
3,67,58036.26597846411
3,68,58038.88575000018
3,69,58041.485861340916
3,70,58044.06552046706
3,71,58046.62394158962
3,72,58049.16034538866
3,73,58051.67395925098
3,74,58054.16401750547
3,75,58056.629761656324
3,76,58059.070440613934
3,77,58061.48531092381
3,78,58063.87363699308
3,79,58066.2346913146
3,80,58068.56775468823
3,81,58070.87211644023
3,82,58073.14707463981
3,83,58075.39193631262
3,84,58077.606017652
3,85,58079.788644227396
3,86,58081.93915118961
3,87,58084.05688347325
3,88,58086.14119599676
3,89,58088.19145385814
3,90,58090.20703252916
3,91,58092.18731804496
3,92,58094.13170719138
3,93,58096.03960768864
3,94,58097.91043837178
3,95,58099.743629367724
3,96,58101.538622268614
3,97,58103.29487030235
3,98,58105.01183849863
3,99,58106.68900385242
3,100,58108.32585548285
3,101,58109.92189478899
3,102,58111.476635601975
3,103,58112.98960433261
3,104,58114.46034011589
3,105,58115.88839495158
3,106,58117.273333840196
3,107,58118.61473491608
3,108,58119.91218957541
3,109,58121.16530260092
3,110,58122.37369228222
3,111,58123.53699053217
3,112,58124.654842998825
3,113,58125.72690917348
3,114,58126.752862494344
3,115,58127.73239044621
3,116,58128.665194655354
3,117,58129.55099098051
3,118,58130.38950959957
3,119,58131.18049509167
3,120,58131.92370651484
3,121,58132.618917479864
3,122,58133.26591621864
3,123,58133.864505649086
3,124,58134.414503435146
3,125,58134.91574204206
3,126,58135.3680687877
3,127,58135.77134588906
3,128,58136.12545050394
3,129,58136.43027476867
3,130,58136.68572583078
3,131,58136.89172587741
3,132,58137.04821215908
3,133,58137.155137008434
3,134,58137.21246785514
3,135,58137.220187235696
3,136,58137.17829279859
3,137,58137.08679730553
3,138,58136.9457286266
3,139,58136.755129733
3,140,58136.51505868277
3,141,58136.22558860392
3,142,58135.88680767197
3,143,58135.498819082706
3,144,58135.061741021316
3,145,58134.57570662601
3,146,58134.040863947565
3,147,58133.4573759042
3,148,58132.825420232046
3,149,58132.14518943091
3,150,58131.41689070574
3,151,58130.64074590331
3,152,58129.81699144489
3,153,58128.94587825392
3,154,58128.02767168024
3,155,58127.06265141824
3,156,58126.05111142244
3,157,58124.99335981783
3,158,58123.88971880565
3,159,58122.7405245658
3,160,58121.54612715384
3,161,58120.30689039485
3,162,58119.02319177237
3,163,58117.69542231345
3,164,58116.323986469404
3,165,58114.909301993044
3,166,58113.4517998109
3,167,58111.951923892186
3,168,58110.410131113735
3,169,58108.826891120545
3,170,58107.20268618281
3,171,58105.53801104913
3,172,58103.83337279563
3,173,58102.08929067171
3,174,58100.3062959416
3,175,58098.484931722815
3,176,58096.62575282055
3,177,58094.7293255586
3,178,58092.79622760728
3,179,58090.82704780676
3,180,58088.82238598846
4,-180,58088.23449226325
4,-179,58085.51608117256
4,-178,58082.752019489846
4,-177,58079.9431491753
4,-176,58077.090325837926
4,-175,58074.194418475345
4,-174,58071.25630920895
4,-173,58068.276893015325
4,-172,58065.25707745357
4,-171,58062.19778238867
4,-170,58059.09993971155
4,-169,58055.96449305517
4,-168,58052.792397506775
4,-167,58049.58461931767
4,-166,58046.34213560799
4,-165,58043.065934069644
4,-164,58039.75701266548
4,-163,58036.41637932499
4,-162,58033.045051637324
4,-161,58029.64405654178
4,-160,58026.214430014195
4,-159,58022.7572167522
4,-158,58019.27346985627
4,-157,58015.76425050956
4,-156,58012.23062765433
4,-155,58008.67367766622
4,-154,58005.094484026755
4,-153,58001.49413699291
4,-152,57997.87373326531
4,-151,57994.23437565397
4,-150,57990.57717274252
4,-149,57986.90323855036
4,-148,57983.21369219348
4,-147,57979.50965754334
4,-146,57975.79226288492
4,-145,57972.06264057254
4,-144,57968.32192668529
4,-143,57964.57126068093
4,-142,57960.811785048565
4,-141,57957.044644960864
4,-140,57953.270987925454
4,-139,57949.49196343447
4,-138,57945.70872261563
4,-137,57941.92241788059
4,-136,57938.13420257454
4,-135,57934.34523062455
4,-134,57930.556656188135
4,-133,57926.76963330181
4,-132,57922.985315529404
4,-131,57919.204855610755
4,-130,57915.42940511062
4,-129,57911.66011406779
4,-128,57907.89813064487
4,-127,57904.14460077839
4,-126,57900.400667829876
4,-125,57896.667472237576
4,-124,57892.94615116916
4,-123,57889.23783817495
4,-122,57885.54366284304
4,-121,57881.86475045507
4,-120,57878.20222164333
4,-119,57874.55719204961
4,-118,57870.93077198523
4,-117,57867.324066092784
4,-116,57863.738173009966
4,-115,57860.17418503447
4,-114,57856.63318779157
4,-113,57853.116259903356
4,-112,57849.624472660034
4,-111,57846.15888969398
4,-110,57842.72056665525
4,-109,57839.310550890325
4,-108,57835.929881123084
4,-107,57832.57958713832
4,-106,57829.26068946786
4,-105,57825.97419908029
4,-104,57822.72111707235
4,-103,57819.50243436433
4,-102,57816.319131398144
4,-101,57813.172177838715
4,-100,57810.06253227862
4,-99,57806.99114194595
4,-98,57803.95894241602
4,-97,57800.966857326195
4,-96,57798.01579809447
4,-95,57795.106663642255
4,-94,57792.24034011991
4,-93,57789.41770063744
4,-92,57786.63960499815
4,-91,57783.9068994369
4,-90,57781.220416362194
4,-89,57778.580974102864
4,-88,57775.98937665866
4,-87,57773.44641345519
4,-86,57770.95285910371
4,-85,57768.50947316495
4,-84,57766.11699991803
4,-83,57763.77616813346
4,-82,57761.48769085123
4,-81,57759.252265163734
4,-80,57757.070572003315
4,-79,57754.943275934784
4,-78,57752.87102495317
4,-77,57750.85445028625
4,-76,57748.89416620201
4,-75,57746.99076982217
4,-74,57745.14484093964
4,-73,57743.356941842176
4,-72,57741.62761714125
4,-71,57739.957393605924
4,-70,57738.346780002445
4,-69,57736.79626693925
4,-68,57735.30632671771
4,-67,57733.87741318798
4,-66,57732.509961611126
4,-65,57731.20438852598
4,-64,57729.961091622805
4,-63,57728.78044962195
4,-62,57727.66282215822
4,-61,57726.60854967201
4,-60,57725.6179533047
4,-59,57724.69133480167
4,-58,57723.82897641997
4,-57,57723.031140842155
4,-56,57722.29807109672
4,-55,57721.62999048385
4,-54,57721.0271025073
4,-53,57720.48959081265
4,-52,57720.01761913116
4,-51,57719.61133122998
4,-50,57719.270850868335
4,-49,57718.996281759864
4,-48,57718.787707540905
4,-47,57718.64519174525
4,-46,57718.56877778457
4,-45,57718.55848893528
4,-44,57718.61432833152
4,-43,57718.736278963945
4,-42,57718.92430368539
4,-41,57719.17834522159
4,-40,57719.498326189096
4,-39,57719.88414911849
4,-38,57720.33569648446
4,-37,57720.85283074131
4,-36,57721.435394364846
4,-35,57722.08320990065
4,-34,57722.79608001781
4,-33,57723.573787569156
4,-32,57724.416095657536
4,-31,57725.32274770757
4,-30,57726.29346754431
4,-29,57727.32795947721
4,-28,57728.42590838988
4,-27,57729.5869798365
4,-26,57730.81082014346
4,-25,57732.097056517094
4,-24,57733.4452971574
4,-23,57734.8551313772
4,-22,57736.32612972734
4,-21,57737.8578441275
4,-20,57739.44980800259
4,-19,57741.10153642499
4,-18,57742.81252626227
4,-17,57744.582256330264
4,-16,57746.41018755215
4,-15,57748.2957631223
4,-14,57750.23840867613
4,-13,57752.23753246507
4,-12,57754.292525536584
4,-11,57756.40276191981
4,-10,57758.56759881642
4,-9,57760.78637679605
4,-8,57763.058419997506
4,-7,57765.383036334344
4,-6,57767.75951770595
4,-5,57770.187140213064
4,-4,57772.66516437826
4,-3,57775.192835371585
4,-2,57777.76938323983
4,-1,57780.39402314153
4,0,57783.06595558598
4,1,57785.78436667675
4,2,57788.548428359434
4,3,57791.35729867408
4,4,57794.21012201141
4,5,57797.10602937395
4,6,57800.0441386404
4,7,57803.023554833984
4,8,57806.043370395804
4,9,57809.10266546066
4,10,57812.20050813778
4,11,57815.33595479419
4,12,57818.50805034248
4,13,57821.71582853168
4,14,57824.95831224137
4,15,57828.23451377967
4,16,57831.543435183885
4,17,57834.884068524356
4,18,57838.25539621194
4,19,57841.65639130753
4,20,57845.086017835165
4,21,57848.543231097196
4,22,57852.026977993024
4,23,57855.53619733975
4,24,57859.069820194985
4,25,57862.62677018306
4,26,57866.20596382252
4,27,57869.80631085638
4,28,57873.426714584006
4,29,57877.066072195346
4,30,57880.72327510679
4,31,57884.39720929894
4,32,57888.08675565587
4,33,57891.79079030596
4,34,57895.50818496445
4,35,57899.23780727676
4,36,57902.97852116401
4,37,57906.7291871684
4,38,57910.48866280076
4,39,57914.25580288838
4,40,57918.02945992397
4,41,57921.80848441488
4,42,57925.591725233724
4,43,57929.3780299687
4,44,57933.16624527483
4,45,57936.955217224815
4,46,57940.743791661145
4,47,57944.53081454757
4,48,57948.31513231997
4,49,57952.09559223858
4,50,57955.87104273864
4,51,57959.64033378146
4,52,57963.402317204505
4,53,57967.155847071015
4,54,57970.899780019485
4,55,57974.63297561173
4,56,57978.35429668014
4,57,57982.06260967439
4,58,57985.75678500625
4,59,57989.435697394205
4,60,57993.09822620599
4,61,57996.74325579975
4,62,58000.36967586416
4,63,58003.97638175655
4,64,58007.56227483935
4,65,58011.12626281485
4,66,58014.66726005772
4,67,58018.184187945975
4,68,58021.675975189224
4,69,58025.14155815533
4,70,58028.57988119407
4,71,58031.98989695902
4,72,58035.37056672628
4,73,58038.72086071108
4,74,58042.039758381514
4,75,58045.32624876901
4,76,58048.579330777044
4,77,58051.798013485015
4,78,58054.9813164512
4,79,58058.12827001061
4,80,58061.2379155707
4,81,58064.30930590333
4,82,58067.34150543323
4,83,58070.33359052313
4,84,58073.28464975478
4,85,58076.19378420707
4,86,58079.06010772937
4,87,58081.88274721184
4,88,58084.66084285123
4,89,58087.393548412445
4,90,58090.08003148716
4,91,58092.71947374644
4,92,58095.31107119068
4,93,58097.85403439413
4,94,58100.347588745695
4,95,58102.790974684365
4,96,58105.183447931275
4,97,58107.52427971587
4,98,58109.81275699808
4,99,58112.048182685605
4,100,58114.229875846046
4,101,58116.35717191452
4,102,58118.42942289614
4,103,58120.445997563125
4,104,58122.40628164733
4,105,58124.30967802716
4,106,58126.15560690972
4,107,58127.94350600718
4,108,58129.672830708056
4,109,58131.34305424337
4,110,58132.953667846916
4,111,58134.50418091011
4,112,58135.99412113166
4,113,58137.423034661326
4,114,58138.79048623825
4,115,58140.09605932336
4,116,58141.3393562265
4,117,58142.51999822746
4,118,58143.63762569109
4,119,58144.69189817735
4,120,58145.6824945446
4,121,58146.60911304763
4,122,58147.47147142932
4,123,58148.2693070072
4,124,58149.002376752636
4,125,58149.67045736544
4,126,58150.273345342
4,127,58150.81085703665
4,128,58151.28282871815
4,129,58151.68911661931
4,130,58152.02959698095
4,131,58152.30416608948
4,132,58152.512740308426
4,133,58152.65525610407
4,134,58152.731670064786
4,135,58152.74195891404
4,136,58152.686119517784
4,137,58152.56416888529
4,138,58152.376144163885
4,139,58152.12210262772
4,140,58151.80212166028
4,141,58151.41629873088
4,142,58150.96475136485
4,143,58150.44761710804
4,144,58149.865053484384
4,145,58149.217237948666
4,146,58148.50436783149
4,147,58147.726660280125
4,148,58146.88435219182
4,149,58145.97770014176
4,150,58145.006980305
4,151,58143.9724883721
4,152,58142.874539459495
4,153,58141.71346801282
4,154,58140.489627705894
4,155,58139.203391332245
4,156,58137.855150691954
4,157,58136.44531647209
4,158,58134.974318121924
4,159,58133.44260372178
4,160,58131.85063984674
4,161,58130.19891142434
4,162,58128.487921587104
4,163,58126.71819151902
4,164,58124.89026029721
4,165,58123.00468472705
4,166,58121.062039173186
4,167,58119.062915384304
4,168,58117.00792231281
4,169,58114.89768592951
4,170,58112.732849032895
4,171,58110.5140710533
4,172,58108.2420278518
4,173,58105.91741151497
4,174,58103.54093014332
4,175,58101.11330763629
4,176,58098.63528347101
4,177,58096.107612477754
4,178,58093.53106460952
4,179,58090.90642470774
4,180,58088.23449226325
5,-180,58076.56510716256
5,-179,58073.168646232305
5,-178,58069.71514814074
5,-177,58066.20566485682
5,-176,58062.64126540322
5,-175,58059.02303553044
5,-174,58055.35207738651
5,-173,58051.62950918072
5,-172,58047.85646484345
5,-171,58044.03409368053
5,-170,58040.1635600233
5,-169,58036.24604287371
5,-168,58032.28273554552
5,-167,58028.27484530055
5,-166,58024.223592980896
5,-165,58020.13021263733
5,-164,58015.995951153134
5,-163,58011.822067864356
5,-162,58007.6098341764
5,-161,58003.3605331764
5,-160,57999.07545924257
5,-159,57994.75591764998
5,-158,57990.40322417284
5,-157,57986.018704683636
5,-156,57981.60369474968
5,-155,57977.159539225606
5,-154,57972.687591844406
5,-153,57968.18921480432
5,-152,57963.66577835481
5,-151,57959.118660378284
5,-150,57954.54924597104
5,-149,57949.9589270209
5,-148,57945.349101783446
5,-147,57940.721174456194
5,-146,57936.076554750616
5,-145,57931.41665746286
5,-144,57926.742902042795
5,-143,57922.056712161524
5,-142,57917.359515277974
5,-141,57912.65274220375
5,-140,57907.937826667556
5,-139,57903.216204878365
5,-138,57898.48931508788
5,-137,57893.7585971525
5,-136,57889.02549209478
5,-135,57884.29144166438
5,-134,57879.55788789884
5,-133,57874.8262726846
